lat	lon	ele
45.493249	6.430913	1145.2
45.493297	6.430935	1146.4
45.493345	6.430955	1146.4
45.493395	6.430973	1146.4
45.493499	6.431006	1147.6
45.493549	6.431025	1147.6
45.493596	6.431046	1147.6
45.493646	6.431064	1148.8
45.493741	6.431101	1148.8
45.49379	6.431114	1148.8
45.493834	6.431129	1150.2
45.49388	6.431141	1150.2
45.493969	6.431163	1150.2
45.494013	6.431172	1151.6
45.494058	6.431178	1151.6
45.494104	6.431183	1151.6
45.494199	6.431171	1153
45.494246	6.43116	1153
45.494288	6.431152	1153
45.49433	6.431138	1154.4
45.494418	6.431125	1154.4
45.494461	6.431104	1154.4
45.494504	6.431097	1155.6
45.494556	6.43109	1155.6
45.49466	6.431067	1155.6
45.49471	6.431064	1156.8
45.494759	6.431061	1156.8
45.494806	6.431064	1156.8
45.494856	6.43107	1158
45.494951	6.431102	1158
45.495	6.431113	1158
45.495046	6.431111	1159.2
45.495123	6.431032	1159.2
45.495137	6.430967	1159.2
45.495121	6.430907	1160.4
45.495082	6.430884	1160.4
45.494999	6.430911	1160.4
45.494962	6.430932	1161.8
45.494918	6.430949	1161.8
45.494876	6.430957	1161.8
45.494793	6.430921	1163
45.494746	6.43091	1163
45.494701	6.430898	1163
45.494651	6.430888	1164.2
45.494551	6.430897	1164.2
45.494501	6.430901	1164.2
45.494452	6.430899	1165.4
45.494401	6.430889	1165.4
45.494306	6.430877	1165.4
45.49426	6.430876	1166.8
45.494208	6.430871	1166.8
45.494162	6.430859	1166.8
45.494064	6.430835	1168.2
45.494016	6.430818	1168.2
45.493969	6.430795	1168.2
45.493912	6.430793	1169.6
45.49381	6.430766	1169.6
45.49376	6.430748	1169.6
45.493716	6.430714	1171
45.493671	6.430672	1171
45.493585	6.43059	1171
45.49355	6.430547	1172.4
45.493508	6.430511	1172.4
45.49346	6.430482	1172.4
45.49338	6.430423	1173.8
45.493338	6.430399	1173.8
45.493303	6.43037	1173.8
45.493275	6.430337	1175.2
45.493172	6.4303	1175.2
45.493124	6.430281	1175.2
45.493077	6.430257	1176.6
45.493031	6.430226	1176.6
45.49294	6.430174	1176.6
45.492898	6.430151	1178
45.492859	6.430123	1178
45.492818	6.430096	1178
45.492775	6.430073	1179.4
45.492689	6.430027	1179.4
45.492641	6.430007	1179.4
45.492597	6.429982	1181
45.492523	6.429931	1181
45.492481	6.429905	1181
45.492437	6.429882	1182.2
45.492392	6.429853	1182.2
45.492308	6.429795	1182.2
45.492266	6.429764	1183.4
45.492223	6.429729	1183.4
45.492183	6.429698	1183.4
45.492101	6.429627	1184.6
45.492059	6.429589	1184.6
45.492016	6.429552	1184.6
45.49197	6.429519	1185.8
45.491923	6.429487	1185.8
45.491829	6.429434	1185.8
45.491775	6.42942	1187
45.491712	6.429412	1187
45.491604	6.429409	1187
45.491553	6.429401	1188.2
45.491502	6.429383	1188.2
45.491456	6.429359	1188.2
45.491373	6.429293	1189.6
45.491334	6.429252	1189.6
45.491293	6.429209	1190.6
45.491251	6.429166	1190.6
45.491172	6.429079	1190.6
45.491134	6.429035	1192
45.491097	6.42899	1192
45.491061	6.428944	1192
45.491028	6.428893	1193.6
45.490972	6.428778	1193.6
45.49095	6.428722	1194.6
45.490932	6.42867	1194.6
45.490899	6.428545	1194.6
45.490887	6.428475	1196
45.490874	6.42841	1196
45.490858	6.428342	1196
45.490847	6.42828	1197.4
45.490822	6.428168	1197.4
45.490806	6.428114	1198.6
45.490785	6.428063	1198.6
45.490728	6.428024	1199.6
45.490636	6.42803	1199.6
45.490601	6.428069	1199.6
45.490561	6.428114	1201
45.490479	6.428185	1201
45.490435	6.428209	1201
45.490389	6.428217	1202.2
45.490339	6.428218	1202.2
45.490251	6.428253	1202.2
45.490212	6.428289	1203.4
45.490173	6.428324	1203.4
45.490134	6.428359	1204.4
45.490097	6.428396	1204.4
45.490008	6.428436	1204.4
45.489966	6.428439	1206
45.489926	6.428412	1206
45.489853	6.428357	1206
45.48982	6.42832	1207.4
45.489785	6.428285	1207.4
45.48975	6.428243	1207.4
45.489679	6.428178	1208.8
45.489642	6.428146	1208.8
45.489606	6.428114	1208.8
45.489568	6.428083	1210
45.48953	6.428055	1210
45.489454	6.428003	1210
45.489417	6.427975	1211.4
45.489381	6.427947	1211.4
45.489315	6.427895	1211.4
45.48928	6.427871	1212.8
45.489244	6.427847	1212.8
45.489206	6.427823	1213.8
45.489134	6.42777	1213.8
45.489097	6.427743	1214.8
45.489061	6.427716	1214.8
45.489023	6.42769	1215.8
45.488949	6.42764	1215.8
45.488918	6.42761	1216.8
45.488878	6.427588	1216.8
45.488841	6.427559	1217.8
45.48878	6.427517	1217.8
45.488742	6.427492	1219
45.488709	6.427477	1219
45.488676	6.427459	1220
45.488638	6.42744	1220
45.488563	6.427409	1221
45.488524	6.427393	1221
45.488479	6.427366	1221
45.488442	6.427364	1222.6
45.488364	6.427361	1222.6
45.488328	6.427376	1222.6
45.488293	6.427396	1224
45.488234	6.427458	1224
45.48821	6.427497	1224
45.488188	6.427533	1225.6
45.488167	6.427574	1225.6
45.488125	6.427664	1226.6
45.488103	6.427711	1226.6
45.48808	6.42776	1227.6
45.488059	6.427809	1227.6
45.488036	6.427854	1227.6
45.487997	6.427946	1229
45.48798	6.427996	1229
45.487964	6.428043	1229
45.487927	6.428135	1230.6
45.487898	6.42817	1230.6
45.48787	6.4282	1231.6
45.48784	6.428226	1231.6
45.487772	6.428253	1232.8
45.487741	6.428242	1232.8
45.487704	6.428228	1233.8
45.487672	6.428201	1233.8
45.48762	6.428127	1233.8
45.487596	6.428086	1235.2
45.487574	6.428044	1235.2
45.487551	6.428001	1235.2
45.487506	6.427925	1236.6
45.487487	6.427882	1236.6
45.487477	6.427843	1236.6
45.487465	6.427797	1238
45.487434	6.427704	1238
45.487414	6.427657	1238
45.487394	6.42761	1239.2
45.487375	6.42757	1239.2
45.487323	6.427481	1239.2
45.487289	6.427439	1240.6
45.487258	6.427408	1240.6
45.487217	6.42739	1240.6
45.487178	6.427382	1242.2
45.487091	6.427398	1242.2
45.487047	6.427406	1242.2
45.487006	6.427421	1243.6
45.486924	6.427459	1243.6
45.486886	6.427477	1243.6
45.486851	6.4275	1245
45.486813	6.427517	1245
45.486732	6.427546	1246
45.486687	6.42755	1246
45.486642	6.427537	1246
45.486606	6.427502	1247.4
45.486595	6.427411	1247.4
45.486604	6.427379	1247.4
45.486622	6.427373	1249
45.486636	6.427367	1249
45.486705	6.427381	1250
45.48675	6.427373	1250
45.486796	6.427347	1251
45.486836	6.427312	1251
45.486894	6.427214	1251
45.486912	6.42715	1252.4
45.486925	6.4271	1252.4
45.486947	6.427056	1252.4
45.486966	6.427008	1253.8
45.48701	6.426927	1253.8
45.487034	6.426892	1254.8
45.48706	6.426865	1254.8
45.487123	6.42682	1255.8
45.487155	6.426809	1255.8
45.487186	6.426794	1257
45.487222	6.426782	1257
45.487291	6.426762	1258.2
45.487327	6.426762	1258.2
45.48736	6.426758	1259.2
45.487396	6.426762	1259.2
45.487468	6.426782	1260.2
45.487505	6.426783	1260.2
45.487537	6.426801	1260.2
45.487577	6.426813	1261.6
45.487649	6.426868	1261.6
45.487685	6.426897	1261.6
45.487721	6.426931	1262.8
45.487755	6.426962	1262.8
45.487828	6.426955	1262.8
45.487848	6.426923	1264
45.487857	6.426878	1264
45.487855	6.426834	1264
45.487819	6.426753	1265.4
45.487797	6.426718	1265.4
45.487778	6.426683	1265.4
45.487755	6.426646	1267
45.487704	6.426566	1267
45.487679	6.426526	1267
45.487655	6.426488	1268.4
45.487631	6.426454	1268.4
45.487576	6.426388	1268.4
45.48755	6.426355	1269.8
45.487525	6.426324	1269.8
45.487496	6.426296	1269.8
45.487463	6.426273	1271.2
45.487398	6.426236	1271.2
45.487365	6.426223	1271.2
45.48733	6.426211	1272.6
45.487261	6.426196	1272.6
45.487227	6.426191	1272.6
45.487195	6.426189	1274
45.48716	6.426192	1274
45.48709	6.426205	1274
45.487057	6.42621	1275.2
45.487027	6.426215	1275.2
45.486996	6.426219	1275.2
45.486965	6.426227	1276.4
45.486906	6.426257	1276.4
45.486879	6.426275	1276.4
45.486854	6.426293	1277.6
45.486812	6.426334	1277.6
45.48679	6.426352	1277.6
45.486767	6.426375	1278.8
45.486745	6.426398	1278.8
45.486697	6.42645	1278.8
45.486665	6.426463	1279.8
45.486633	6.426475	1279.8
45.486603	6.426484	1279.8
45.486534	6.426483	1281.2
45.486509	6.426468	1281.2
45.486476	6.426457	1281.2
45.486447	6.426438	1282.4
45.486405	6.42643	1282.4
45.486369	6.426411	1282.4
45.486327	6.426366	1283.4
45.486294	6.426324	1283.4
45.48625	6.42628	1283.4
45.486168	6.426224	1284.6
45.486133	6.426186	1284.6
45.486085	6.426161	1284.6
45.486	6.426103	1284.6
45.485965	6.42606	1285.8
45.48593	6.426016	1285.8
45.485896	6.425975	1285.8
45.485842	6.425875	1285.8
45.485821	6.42582	1287
45.485803	6.425761	1287
45.485791	6.4257	1287
45.485771	6.425648	1288.2
45.485734	6.42554	1288.2
45.485714	6.425494	1288.2
45.485691	6.425455	1289.2
45.485659	6.425414	1289.2
45.485588	6.425344	1289.2
45.485554	6.425317	1290.4
45.485516	6.425296	1290.4
45.485443	6.425259	1290.4
45.485408	6.425242	1291.6
45.485368	6.425235	1291.6
45.485331	6.425225	1291.6
45.485292	6.425216	1293
45.485215	6.425199	1293
45.485176	6.42519	1293
45.485136	6.42518	1294
45.48506	6.425158	1294
45.485021	6.425147	1294
45.484985	6.425133	1295.2
45.484947	6.42512	1295.2
45.484868	6.425098	1295.2
45.484832	6.425088	1296.4
45.484796	6.425079	1296.4
45.484758	6.425061	1296.4
45.484722	6.42504	1297.8
45.484653	6.424986	1297.8
45.484621	6.424944	1297.8
45.484584	6.424905	1299.2
45.484518	6.424823	1299.2
45.484485	6.424787	1299.2
45.484454	6.424751	1300.6
45.484423	6.424712	1300.6
45.484365	6.424636	1300.6
45.484334	6.424601	1302
45.484309	6.424569	1302
45.484283	6.424535	1302
45.484228	6.424469	1303.2
45.4842	6.424439	1303.2
45.484169	6.424411	1303.2
45.48414	6.424385	1304.4
45.484077	6.424336	1304.4
45.484046	6.424316	1304.4
45.48401	6.424297	1305.4
45.48398	6.424283	1305.4
45.483941	6.424265	1305.4
45.483868	6.424226	1306.6
45.483828	6.424203	1306.6
45.483791	6.424179	1306.6
45.483755	6.424155	1308
45.483679	6.424108	1308
45.48364	6.42408	1308
45.483603	6.424057	1309.2
45.483529	6.423995	1309.2
45.483489	6.423971	1309.2
45.48345	6.423947	1310.6
45.483412	6.423925	1310.6
45.483346	6.423878	1310.6
45.483315	6.42386	1312
45.483275	6.423835	1312
45.483234	6.423812	1312
45.483192	6.423787	1313.6
45.483115	6.423747	1313.6
45.483076	6.423725	1314.6
45.483038	6.423701	1314.6
45.483001	6.423673	1315.6
45.482931	6.423619	1315.6
45.482894	6.423589	1316.6
45.48286	6.423558	1316.6
45.482826	6.423525	1317.8
45.482766	6.423455	1317.8
45.482737	6.423414	1318.8
45.48271	6.423369	1318.8
45.482665	6.423269	1320
45.482646	6.423212	1320
45.482625	6.423158	1320
45.482604	6.423104	1321.2
45.482571	6.422991	1321.2
45.482554	6.422937	1321.2
45.482541	6.422886	1322.6
45.482532	6.422833	1322.6
45.482526	6.422781	1322.6
45.482522	6.422678	1323.8
45.48252	6.422626	1323.8
45.482515	6.422572	1323.8
45.482508	6.422523	1325.2
45.482487	6.42243	1325.2
45.482478	6.422382	1325.2
45.482469	6.422334	1326.4
45.482453	6.422239	1326.4
45.482447	6.422196	1326.4
45.48244	6.422146	1327.6
45.482434	6.422099	1327.6
45.48241	6.422009	1327.6
45.482403	6.421963	1328.8
45.482397	6.421918	1328.8
45.482387	6.421871	1328.8
45.482356	6.421788	1330
45.482337	6.421749	1330
45.482309	6.42171	1330
45.482275	6.42168	1331.2
45.482237	6.421662	1331.2
45.482157	6.421647	1331.2
45.482114	6.421654	1331.2
45.482074	6.421675	1332.4
45.482034	6.421706	1332.4
45.481963	6.421769	1332.4
45.481929	6.421796	1333.4
45.481893	6.421824	1333.4
45.481819	6.421878	1333.4
45.481778	6.421888	1334.8
45.481733	6.421882	1334.8
45.481693	6.421869	1334.8
45.481645	6.421835	1336.2
45.481563	6.421791	1336.2
45.481524	6.421761	1336.2
45.48148	6.421742	1337.4
45.481395	6.421706	1337.4
45.481352	6.42169	1337.4
45.48131	6.421673	1339
45.481269	6.421656	1339
45.481192	6.421626	1339
45.481148	6.421611	1340.4
45.481104	6.4216	1340.4
45.481061	6.42159	1341.6
45.481023	6.421583	1341.6
45.480946	6.421575	1342.6
45.480908	6.421561	1342.6
45.480866	6.421543	1343.8
45.480823	6.421523	1343.8
45.480735	6.421494	1344.8
45.480693	6.421485	1344.8
45.480653	6.421479	1346
45.480561	6.421472	1346
45.480516	6.421472	1347
45.480463	6.421456	1347
45.480414	6.421443	1348.2
45.480367	6.421411	1348.2
45.48028	6.421384	1349.2
45.480233	6.421361	1349.2
45.48019	6.42134	1350.4
45.480105	6.421296	1350.4
45.480065	6.421269	1351.4
45.480028	6.421242	1351.4
45.479991	6.421213	1352.6
45.479958	6.421182	1352.6
45.479885	6.421122	1353.6
45.47985	6.421092	1353.6
45.479815	6.421059	1354.6
45.479777	6.421031	1354.6
45.479708	6.420975	1355.8
45.479675	6.420947	1355.8
45.479643	6.42092	1355.8
45.47958	6.420874	1357
45.479547	6.420857	1357
45.479515	6.420845	1357
45.479483	6.420834	1358.4
45.479449	6.42082	1358.4
45.479381	6.420789	1358.4
45.479347	6.420774	1359.8
45.479314	6.420758	1359.8
45.479244	6.420733	1359.8
45.479207	6.420729	1361
45.479172	6.420725	1361
45.479135	6.420719	1361
45.479101	6.420721	1362.2
45.479032	6.42073	1362.2
45.478997	6.420733	1362.2
45.478963	6.420734	1363.6
45.478929	6.420734	1363.6
45.478864	6.420727	1363.6
45.478831	6.420727	1364.8
45.478799	6.420727	1364.8
45.478737	6.420724	1364.8
45.478707	6.420722	1366
45.478675	6.420718	1366
45.478644	6.420716	1366
45.478584	6.420695	1367.2
45.47856	6.420661	1367.2
45.478546	6.42062	1367.2
45.478542	6.420577	1368.2
45.478548	6.420533	1368.2
45.478586	6.420466	1368.2
45.47861	6.420442	1369.4
45.478638	6.420422	1369.4
45.478669	6.420403	1369.4
45.478734	6.420362	1370.6
45.478767	6.420337	1370.6
45.478795	6.42031	1370.6
45.478856	6.420255	1371.6
45.478883	6.420229	1371.6
45.478912	6.420205	1371.6
45.478942	6.420184	1372.6
45.478989	6.420155	1372.6
45.479017	6.420142	1372.6
45.479053	6.420128	1374
45.479086	6.420123	1374
45.479116	6.420126	1374
45.479191	6.420142	1375.2
45.479229	6.420159	1375.2
45.479268	6.420173	1375.2
45.479309	6.420184	1376.4
45.479385	6.420163	1376.4
45.479411	6.420132	1376.4
45.479422	6.420081	1377.6
45.479417	6.420034	1377.6
45.479358	6.419959	1377.6
45.479324	6.419937	1379
45.479289	6.419914	1379
45.479257	6.419889	1379
45.479179	6.419848	1380.2
45.479138	6.419834	1380.2
45.4791	6.41982	1380.2
45.479022	6.419789	1381.4
45.478982	6.419775	1381.4
45.478941	6.419762	1381.4
45.478903	6.419744	1382.8
45.478831	6.419707	1382.8
45.478794	6.419689	1382.8
45.478756	6.419666	1384.2
45.478717	6.419637	1384.2
45.47868	6.419609	1384.2
45.478607	6.419545	1385.4
45.478577	6.419508	1385.4
45.478539	6.41947	1385.4
45.478484	6.419375	1386.8
45.478459	6.419317	1386.8
45.478439	6.419263	1386.8
45.478411	6.419214	1388.2
45.478353	6.419101	1388.2
45.478322	6.419052	1389.4
45.478289	6.419003	1389.4
45.478256	6.41896	1389.4
45.478224	6.418915	1390.6
45.478159	6.418841	1390.6
45.47813	6.4188	1390.6
45.4781	6.418758	1392
45.478072	6.418717	1392
45.478022	6.418619	1392
45.478	6.418568	1393.2
45.477978	6.418515	1393.2
45.477937	6.418403	1393.2
45.477917	6.418349	1394.6
45.477894	6.418302	1394.6
45.477868	6.418253	1394.6
45.477813	6.418168	1396
45.477782	6.418133	1396
45.477749	6.418099	1396
45.477718	6.41807	1397
45.477685	6.418042	1397
45.477612	6.417992	1397
45.477576	6.417967	1398.2
45.47754	6.417943	1398.2
45.477468	6.417897	1398.2
45.477431	6.417875	1399.4
45.477395	6.417855	1399.4
45.47736	6.417836	1399.4
45.477325	6.417814	1400.6
45.477256	6.417775	1400.6
45.477219	6.417755	1400.6
45.477182	6.417733	1401.8
45.477146	6.417714	1401.8
45.477071	6.41768	1401.8
45.477034	6.417663	1403.2
45.476996	6.417652	1403.2
45.476958	6.417647	1403.2
45.476882	6.417652	1404.4
45.476845	6.417664	1404.4
45.476811	6.417682	1404.4
45.476776	6.417702	1405.8
45.476713	6.417755	1405.8
45.476686	6.417793	1405.8
45.476664	6.417835	1407
45.476647	6.41788	1407
45.476626	6.417976	1407
45.476625	6.418026	1408.4
45.476623	6.418076	1408.4
45.476626	6.418173	1408.4
45.476627	6.418219	1409.6
45.476627	6.418259	1409.6
45.476626	6.418299	1409.6
45.476621	6.418344	1411
45.476591	6.418423	1411
45.476557	6.418446	1412
45.476531	6.418472	1412
45.476478	6.418513	1413
45.476448	6.418526	1413
45.476416	6.418534	1414.2
45.476383	6.418536	1414.2
45.47635	6.418542	1415.2
45.476286	6.418555	1415.2
45.476252	6.41856	1415.2
45.476214	6.41856	1416.6
45.476148	6.418567	1416.6
45.476115	6.418568	1416.6
45.476084	6.418575	1418
45.476051	6.418575	1418
45.475984	6.418573	1419
45.47595	6.418576	1419
45.475917	6.418576	1420.2
45.475888	6.418578	1420.2
45.475826	6.418568	1421.2
45.475789	6.418551	1421.2
45.475756	6.418535	1422.2
45.475724	6.418518	1422.2
45.475693	6.418499	1422.2
45.475629	6.418444	1423.6
45.475598	6.418412	1423.6
45.475568	6.418379	1424.6
45.475519	6.418304	1424.6
45.475493	6.418265	1425.6
45.475471	6.418227	1425.6
45.475445	6.418189	1426.6
45.475398	6.418112	1426.6
45.475374	6.418075	1427.8
45.475351	6.418037	1427.8
45.475326	6.417994	1428.8
45.475282	6.417919	1428.8
45.475249	6.417885	1429.8
45.475219	6.417851	1429.8
45.47519	6.417815	1430.8
45.47516	6.417779	1430.8
45.475094	6.417714	1432
45.475061	6.417683	1432
45.475024	6.417653	1433.2
45.474992	6.417626	1433.2
45.47493	6.417578	1434.2
45.474894	6.417543	1434.2
45.47486	6.417513	1435.4
45.474797	6.417468	1435.4
45.474764	6.417441	1436.6
45.47473	6.417407	1436.6
45.4747	6.41738	1437.8
45.47464	6.417324	1437.8
45.474611	6.417298	1439.2
45.474583	6.417275	1439.2
45.474554	6.417251	1440.4
45.4745	6.417198	1440.4
45.474472	6.417173	1441.8
45.474446	6.417148	1441.8
45.474418	6.41712	1443
45.474393	6.417091	1443
45.474345	6.417036	1444.4
45.474322	6.417007	1444.4
45.474299	6.416976	1445.6
45.474275	6.416947	1445.6
45.474225	6.416877	1446.6
45.474206	6.416846	1446.6
45.474183	6.41681	1447.8
45.474165	6.416778	1447.8
45.474125	6.416705	1449
45.474104	6.41667	1449
45.474086	6.416633	1450
45.474068	6.416599	1450
45.474039	6.416505	1451
45.474025	6.416466	1451
45.474015	6.416432	1451
45.474018	6.416411	1452.4
45.473993	6.416335	1452.4
45.473979	6.416296	1452.4
45.473965	6.41626	1454
45.473942	6.41619	1454
45.473929	6.416153	1454
45.473916	6.416111	1455.4
45.473901	6.416071	1455.4
45.473865	6.415992	1455.4
45.473846	6.415953	1456.8
45.473826	6.415913	1456.8
45.473806	6.415877	1456.8
45.473783	6.41584	1458
45.473744	6.41577	1458
45.473725	6.415737	1458
45.473705	6.415705	1459.6
45.473663	6.415639	1459.6
45.473643	6.415606	1460.6
45.473625	6.415572	1460.6
45.473606	6.415539	1460.6
45.473574	6.415467	1461.8
45.473556	6.415432	1461.8
45.473538	6.415397	1461.8
45.47352	6.415364	1463
45.473502	6.415327	1463
45.473467	6.415255	1463
45.473449	6.41522	1464.4
45.473431	6.415185	1464.4
45.473415	6.415149	1464.4
45.473386	6.415078	1465.6
45.473373	6.415041	1465.6
45.473359	6.415006	1465.6
45.473347	6.41497	1466.8
45.473341	6.414893	1466.8
45.47335	6.414854	1466.8
45.473367	6.414817	1468.2
45.473422	6.41478	1468.2
45.473454	6.41479	1468.2
45.473482	6.414813	1469.6
45.473504	6.414841	1469.6
45.473524	6.414879	1469.6
45.473564	6.414966	1470.6
45.473584	6.415009	1470.6
45.473606	6.415053	1470.6
45.473629	6.415097	1471.8
45.473678	6.415177	1471.8
45.473703	6.415216	1471.8
45.47373	6.415253	1472.8
45.473784	6.415327	1472.8
45.473812	6.415364	1472.8
45.47384	6.415399	1473.8
45.473868	6.415434	1473.8
45.473922	6.415501	1473.8
45.473949	6.415534	1473.8
45.473974	6.415569	1475.2
45.473997	6.415604	1475.2
45.474025	6.415684	1475.2
45.474039	6.415724	1476.6
45.47406	6.415755	1476.6
45.474083	6.415781	1476.6
45.474106	6.415806	1477.6
45.47415	6.41586	1477.6
45.474173	6.41589	1477.6
45.474195	6.41592	1478.8
45.47422	6.415949	1478.8
45.474274	6.416	1478.8
45.474302	6.416028	1478.8
45.474334	6.41606	1480
45.474394	6.416114	1480
45.474424	6.41614	1480
45.474455	6.41617	1480
45.474487	6.416196	1481.4
45.474519	6.416218	1481.4
